start_node_id,end_node_id,relationship_type,weight
1984581643,Vertex (geometry),HAS_FOS,0.47536
1984581643,Upper and lower bounds,HAS_FOS,0.49794
1984581643,NSPACE,HAS_FOS,0.47283
1984581643,PSPACE,HAS_FOS,0.50017
1984581643,Time complexity,HAS_FOS,0.49268
1984581643,Mathematics,HAS_FOS,0.41118
1974722858,Distributive property,HAS_FOS,0.53959
1974722858,Theoretical computer science,HAS_FOS,0.45301
1974722858,Artificial intelligence,HAS_FOS,0.0
1974722858,Operator (computer programming),HAS_FOS,0.46623
1974722858,Binary number,HAS_FOS,0.45063
1974722858,Transitive relation,HAS_FOS,0.51526
1974722858,Computer vision,HAS_FOS,0.43549
1974722858,Data structure,HAS_FOS,0.45937
1974722858,Spatial intelligence,HAS_FOS,0.56026
1974722858,Knowledge representation and reasoning,HAS_FOS,0.54771
1974722858,Algebra,HAS_FOS,0.45277
1974722858,Inference,HAS_FOS,0.50065
1974722858,Mathematics,HAS_FOS,0.40035
1973964525,Lamport's bakery algorithm,HAS_FOS,0.65534
1973964525,Semaphore,HAS_FOS,0.51189
1973964525,Shared memory,HAS_FOS,0.54871
1973964525,Computer science,HAS_FOS,0.43523
1973964525,Critical section,HAS_FOS,0.57264
1973964525,Parallel computing,HAS_FOS,0.45037
1973964525,Multiprocessing,HAS_FOS,0.47919
1973964525,Real-time computing,HAS_FOS,0.41706
1973964525,Concurrent computing,HAS_FOS,0.52101
1973964525,Boolean data type,HAS_FOS,0.50298
1973964525,Mutual exclusion,HAS_FOS,0.54851
1965176913,Extreme project management,HAS_FOS,0.59004
1965176913,Software engineering,HAS_FOS,0.46012
1965176913,Systems engineering,HAS_FOS,0.46071
1965176913,Project management 2.0,HAS_FOS,0.58111
1965176913,Computer science,HAS_FOS,0.42434
1965176913,Software project management,HAS_FOS,0.59357
1965176913,Program management,HAS_FOS,0.53727
1965176913,Project management triangle,HAS_FOS,0.61627
1965176913,Project planning,HAS_FOS,0.63378
1965176913,OPM3,HAS_FOS,0.56304
1965176913,Project management,HAS_FOS,0.56528
1916487582,Discrete mathematics,HAS_FOS,0.43823
1916487582,Automata theory,HAS_FOS,0.53594
1916487582,Petri net,HAS_FOS,0.49197
1916487582,Model checking,HAS_FOS,0.56668
1916487582,Computer science,HAS_FOS,0.46166
1916487582,Automaton,HAS_FOS,0.48298
1916487582,Theoretical computer science,HAS_FOS,0.46955
1916487582,Constraint learning,HAS_FOS,0.59909
1916487582,Temporal logic,HAS_FOS,0.48793
1916487582,Constraint logic programming,HAS_FOS,0.64543
1916487582,Binary constraint,HAS_FOS,0.62624
1964162497,Data mining,HAS_FOS,0.40696
1964162497,Ask price,HAS_FOS,0.42066
1964162497,Question answering,HAS_FOS,0.72493
1964162497,Information retrieval,HAS_FOS,0.45509
1964162497,Ranking,HAS_FOS,0.44893
1964162497,Computer science,HAS_FOS,0.43269
1964162497,Natural language question answering,HAS_FOS,0.0
1964162497,Artificial intelligence,HAS_FOS,0.0
1964162497,Natural language processing,HAS_FOS,0.44325
1964162497,Text Retrieval Conference,HAS_FOS,0.5843
1659555498,Topology,HAS_FOS,0.42625
1659555498,Discrete mathematics,HAS_FOS,0.47343
1659555498,Combinatorics,HAS_FOS,0.47353
1659555498,Regression,HAS_FOS,0.42584
1659555498,Existential quantification,HAS_FOS,0.40953
1659555498,Infinity,HAS_FOS,0.48413
1659555498,Hyperplane,HAS_FOS,0.52179
1659555498,Mathematics,HAS_FOS,0.43177
1659555498,Computational complexity theory,HAS_FOS,0.46428
1642510806,World Wide Web,HAS_FOS,0.47532
1642510806,Community structure,HAS_FOS,0.38792
1642510806,Web page,HAS_FOS,0.52136
1642510806,Computer science,HAS_FOS,0.44914
1642510806,Folksonomy,HAS_FOS,0.68029
1642510806,Weighted network,HAS_FOS,0.46435
1642510806,Web 2.0,HAS_FOS,0.53779
1642510806,Web application,HAS_FOS,0.51146
1642510806,Semantics,HAS_FOS,0.49137
1550560403,Computer science,HAS_FOS,0.44942
1550560403,Adaptive system,HAS_FOS,0.50154
1550560403,Software agent,HAS_FOS,0.57667
1550560403,Multi-agent system,HAS_FOS,0.62204
1550560403,Artificial intelligence,HAS_FOS,0.45389
1550560403,Adaptive agents,HAS_FOS,0.0
1550560403,Competitor analysis,HAS_FOS,0.44731
1550560403,Negotiation,HAS_FOS,0.48762
1550560403,Reinforcement learning,HAS_FOS,0.57857
1977569625,Workflow technology,HAS_FOS,0.70395
1977569625,Computer science,HAS_FOS,0.45048
1977569625,Knowledge management,HAS_FOS,0.43705
1977569625,Windows Workflow Foundation,HAS_FOS,0.65539
1977569625,XPDL,HAS_FOS,0.61874
1977569625,Time to market,HAS_FOS,0.49591
1977569625,Workflow engine,HAS_FOS,0.69184
1977569625,Case-based reasoning,HAS_FOS,0.55556
1977569625,Workflow management system,HAS_FOS,0.68195
1977569625,Workflow,HAS_FOS,0.61171
1977569625,Distributed computing,HAS_FOS,0.4565
67472009,Critical success factor,HAS_FOS,0.6581
67472009,Organizational performance,HAS_FOS,0.59992
67472009,Computer science,HAS_FOS,0.3998
67472009,Knowledge management,HAS_FOS,0.47264
67472009,Strategic information system,HAS_FOS,0.58985
67472009,Management science,HAS_FOS,0.45742
1949432142,Past Trends,HAS_FOS,0.0
1949432142,Information systems research,HAS_FOS,0.0
1949432142,Engineering ethics,HAS_FOS,0.45698
1949432142,Sociology,HAS_FOS,0.42689
1949432142,Research methodology,HAS_FOS,0.0
1949432142,Ethnography,HAS_FOS,0.40872
1523373677,Electronic communication network,HAS_FOS,0.43381
1523373677,Computer security,HAS_FOS,0.44429
1523373677,Computer science,HAS_FOS,0.41521
1523373677,Cryptography,HAS_FOS,0.46606
1523373677,Communication source,HAS_FOS,0.50989
1523373677,Commitment scheme,HAS_FOS,0.47999
1523373677,Electronic funds transfer,HAS_FOS,0.4564
1523373677,Hash function,HAS_FOS,0.43469
1523373677,Public-key cryptography,HAS_FOS,0.46227
1523373677,Tracing,HAS_FOS,0.43374
1523373677,Distributed computing,HAS_FOS,0.41257
1496023522,Management information systems,HAS_FOS,0.50579
1496023522,Computer science,HAS_FOS,0.41163
1496023522,Knowledge management,HAS_FOS,0.45825
1496023522,Systems design,HAS_FOS,0.4471
1496023522,Standard cost accounting,HAS_FOS,0.61958
1681998736,Discrete mathematics,HAS_FOS,0.45004
1681998736,Message authentication code,HAS_FOS,0.42585
1681998736,Discriminant,HAS_FOS,0.52467
1681998736,Cryptography,HAS_FOS,0.48871
1681998736,Quadratic equation,HAS_FOS,0.49704
1681998736,Cryptosystem,HAS_FOS,0.47906
1681998736,Logarithm,HAS_FOS,0.50832
1681998736,Public-key cryptography,HAS_FOS,0.49105
1681998736,Mathematics,HAS_FOS,0.42734
1681998736,Discrete logarithm,HAS_FOS,0.55003
1744212210,Internet privacy,HAS_FOS,0.37872
1744212210,Message authentication code,HAS_FOS,0.4485
1744212210,Random walk,HAS_FOS,0.42241
1744212210,Computer science,HAS_FOS,0.43103
1744212210,Computer security,HAS_FOS,0.42877
1744212210,Server,HAS_FOS,0.46851
1744212210,Stochastic process,HAS_FOS,0.42937
1744212210,Sequential analysis,HAS_FOS,0.46264
1744212210,Intrusion detection system,HAS_FOS,0.57975
1744212210,The Internet,HAS_FOS,0.42185
1744212210,Web server,HAS_FOS,0.43748
191975620,Software design,HAS_FOS,0.62624
191975620,Software engineering,HAS_FOS,0.46282
191975620,Systems engineering,HAS_FOS,0.44327
191975620,Package development process,HAS_FOS,0.6243
191975620,Computer science,HAS_FOS,0.45583
191975620,Software development process,HAS_FOS,0.61627
191975620,Empirical process (process control model),HAS_FOS,0.62359
191975620,Software construction,HAS_FOS,0.64057
191975620,Software development,HAS_FOS,0.64306
191975620,Goal-Driven Software Development Process,HAS_FOS,0.63341
191975620,Social software engineering,HAS_FOS,0.63215
1933788658,Hash-based message authentication code,HAS_FOS,0.58994
1933788658,Computational hardness assumption,HAS_FOS,0.60612
1933788658,Cryptographic protocol,HAS_FOS,0.60677
1933788658,Computer science,HAS_FOS,0.46027
1933788658,Algorithm,HAS_FOS,0.44944
1933788658,Theoretical computer science,HAS_FOS,0.45886
1933788658,Cryptographic primitive,HAS_FOS,0.65924
1933788658,NSA Suite B Cryptography,HAS_FOS,0.58106
1933788658,Strong cryptography,HAS_FOS,0.61291
1933788658,Security of cryptographic hash functions,HAS_FOS,0.6434
1933788658,Random function,HAS_FOS,0.58692
1486089982,Data mining,HAS_FOS,0.4548
1486089982,Query language,HAS_FOS,0.56067
1486089982,Semantics of Business Vocabulary and Business Rules,HAS_FOS,0.70933
1486089982,Business process,HAS_FOS,0.57401
1486089982,Computer science,HAS_FOS,0.47137
1486089982,Process modeling,HAS_FOS,0.55198
1486089982,Control flow,HAS_FOS,0.51324
1486089982,Real-time computing,HAS_FOS,0.43663
1486089982,Temporal logic,HAS_FOS,0.54145
1486089982,Group method of data handling,HAS_FOS,0.51216
1486089982,Business rule,HAS_FOS,0.6837
1982030536,Knowledge representation and reasoning,HAS_FOS,0.50676
1982030536,Computer science,HAS_FOS,0.43181
1982030536,Satisfiability,HAS_FOS,0.46329
1982030536,Algorithm,HAS_FOS,0.42149
1982030536,Description logic,HAS_FOS,0.53817
1982030536,Decidability,HAS_FOS,0.4968
1982030536,Theoretical computer science,HAS_FOS,0.4488
1982030536,PSPACE,HAS_FOS,0.51051
1982030536,Role hierarchy,HAS_FOS,0.49341
1982030536,Transitive closure,HAS_FOS,0.55983
1982030536,Transitive relation,HAS_FOS,0.5269
1776215724,Model checking,HAS_FOS,0.51751
1776215724,Computer science,HAS_FOS,0.45126
1776215724,Systems design,HAS_FOS,0.50597
1776215724,Chip,HAS_FOS,0.48301
1776215724,Multiplexer,HAS_FOS,0.47639
1776215724,Error detection and correction,HAS_FOS,0.48805
1776215724,VHDL,HAS_FOS,0.49144
1776215724,Cycles per instruction,HAS_FOS,0.46665
1776215724,Computer engineering,HAS_FOS,0.46726
1776215724,Formal verification,HAS_FOS,0.55419
1776215724,Distributed computing,HAS_FOS,0.45164
1776215724,Embedded system,HAS_FOS,0.45835
1576605681,Information system,HAS_FOS,0.65717
1576605681,Information management,HAS_FOS,0.58218
1576605681,Linkage (mechanical),HAS_FOS,0.4029
1576605681,Organizational performance,HAS_FOS,0.68062
1576605681,Computer science,HAS_FOS,0.4037
1576605681,Officer,HAS_FOS,0.49859
1576605681,As is,HAS_FOS,0.44517
1576605681,Organizational commitment,HAS_FOS,0.65386
1576605681,Knowledge management,HAS_FOS,0.47379
1576605681,Executive information system,HAS_FOS,0.74104
1672197616,k-nearest neighbors algorithm,HAS_FOS,0.54921
1672197616,Data mining,HAS_FOS,0.45046
1672197616,Indexation,HAS_FOS,0.43142
1672197616,Linear Scan,HAS_FOS,0.0
1672197616,Computer science,HAS_FOS,0.42932
1672197616,Search engine indexing,HAS_FOS,0.47992
1672197616,Curse of dimensionality,HAS_FOS,0.54973
1672197616,Independent and identically distributed random variables,HAS_FOS,0.48469
1672197616,Synthetic data sets,HAS_FOS,0.0
1672197616,Nearest neighbor search,HAS_FOS,0.61886
1489132985,Elliptic Curve Digital Signature Algorithm,HAS_FOS,0.78916
1489132985,Discrete mathematics,HAS_FOS,0.43825
1489132985,Supersingular elliptic curve,HAS_FOS,0.67891
1489132985,Computer science,HAS_FOS,0.41362
1489132985,Schoof–Elkies–Atkin algorithm,HAS_FOS,0.67074
1489132985,Elliptic curve point multiplication,HAS_FOS,0.72736
1489132985,Elliptic curve cryptography,HAS_FOS,0.68956
1489132985,Hessian form of an elliptic curve,HAS_FOS,0.67464
1489132985,Schoof's algorithm,HAS_FOS,0.6679
1489132985,Tripling-oriented Doche–Icart–Kohel curve,HAS_FOS,0.68312
1497226654,Conceptual model,HAS_FOS,0.49448
1497226654,Computer science,HAS_FOS,0.42426
1497226654,Knowledge management,HAS_FOS,0.46164
1497226654,Norm (social),HAS_FOS,0.49679
1497226654,Hedonic motivation,HAS_FOS,0.47222
1497226654,Theory of reasoned action,HAS_FOS,0.57547
1497226654,Unified theory of acceptance and use of technology,HAS_FOS,0.54406
1497226654,Marketing,HAS_FOS,0.45562
1518159004,Cryptographic protocol,HAS_FOS,0.53474
1518159004,Cryptography,HAS_FOS,0.49295
1518159004,Computer security,HAS_FOS,0.43349
1518159004,Computer science,HAS_FOS,0.44667
1518159004,Secrecy,HAS_FOS,0.50789
1518159004,Cryptographic primitive,HAS_FOS,0.54085
1518159004,Formal specification,HAS_FOS,0.51843
1518159004,Theoretical computer science,HAS_FOS,0.44333
1518159004,Modular design,HAS_FOS,0.52661
1518159004,Composability,HAS_FOS,0.52805
1518159004,Modularity,HAS_FOS,0.49838
1559180380,Data mining,HAS_FOS,0.42674
1559180380,Security convergence,HAS_FOS,0.63731
1559180380,Computer science,HAS_FOS,0.44527
1559180380,Computer security,HAS_FOS,0.46248
1559180380,Information security,HAS_FOS,0.62727
1559180380,Security service,HAS_FOS,0.65375
1559180380,Cloud computing security,HAS_FOS,0.62788
1559180380,Security policy,HAS_FOS,0.60151
1559180380,Security information and event management,HAS_FOS,0.64323
1559180380,Information security audit,HAS_FOS,0.62016
1559180380,Computer security model,HAS_FOS,0.67411
1559180380,Database,HAS_FOS,0.44256
1516386166,Information system,HAS_FOS,0.53451
1516386166,Data mining,HAS_FOS,0.43224
1516386166,Programmer,HAS_FOS,0.54772
1516386166,Computer science,HAS_FOS,0.45699
1516386166,Competitive advantage,HAS_FOS,0.50251
1516386166,Rule engine,HAS_FOS,0.0
1516386166,Data integrity,HAS_FOS,0.55982
1516386166,Constraint violation,HAS_FOS,0.0
1516386166,Business rule,HAS_FOS,0.62031
1516386166,Distributed computing,HAS_FOS,0.4415
1813696046,Mean time between failures,HAS_FOS,0.54382
1813696046,Observability,HAS_FOS,0.51135
1813696046,Inverse distribution,HAS_FOS,0.58747
1813696046,Computer science,HAS_FOS,0.43209
1813696046,Software fault tolerance,HAS_FOS,0.57486
1813696046,Real-time computing,HAS_FOS,0.43739
1813696046,Fault tolerance,HAS_FOS,0.51327
1813696046,Software metric,HAS_FOS,0.51153
1813696046,Software quality,HAS_FOS,0.51013
1813696046,Reliability engineering,HAS_FOS,0.4436
1813696046,Fault injection,HAS_FOS,0.51737
1492619099,Transposition cipher,HAS_FOS,0.63781
1492619099,Cipher,HAS_FOS,0.64621
1492619099,Block cipher,HAS_FOS,0.68979
1492619099,CBC-MAC,HAS_FOS,0.66832
1492619099,Computer science,HAS_FOS,0.43993
1492619099,Parallel computing,HAS_FOS,0.45962
1492619099,Stream cipher,HAS_FOS,0.66636
1492619099,Triple DES,HAS_FOS,0.647
1492619099,Differential cryptanalysis,HAS_FOS,0.66896
1492619099,Ciphertext stealing,HAS_FOS,0.63681
164685601,Boolean function,HAS_FOS,0.51705
164685601,Abstraction model checking,HAS_FOS,0.72188
164685601,Model checking,HAS_FOS,0.69814
164685601,Computer science,HAS_FOS,0.4579
164685601,Algorithm,HAS_FOS,0.46573
164685601,Theoretical computer science,HAS_FOS,0.4711
164685601,Partial order reduction,HAS_FOS,0.66183
164685601,Rendering (computer graphics),HAS_FOS,0.54399
164685601,State space,HAS_FOS,0.54487
164685601,Symbolic trajectory evaluation,HAS_FOS,0.7255
164685601,Formal verification,HAS_FOS,0.56097
1557686760,Information system,HAS_FOS,0.46511
1557686760,Data mining,HAS_FOS,0.45947
1557686760,Mathematical optimization,HAS_FOS,0.47101
1557686760,Computer science,HAS_FOS,0.46994
1557686760,Satisfiability,HAS_FOS,0.46547
1557686760,Public transport,HAS_FOS,0.40269
1557686760,Conjunctive normal form,HAS_FOS,0.45698
1557686760,Artificial intelligence,HAS_FOS,0.4601
1557686760,Goal modeling,HAS_FOS,0.57826
1557686760,Formal methods,HAS_FOS,0.50754
1557686760,True quantified Boolean formula,HAS_FOS,0.46401
1557686760,Software requirements,HAS_FOS,0.49772
1500197053,Truncation,HAS_FOS,0.45223
1500197053,Mathematical optimization,HAS_FOS,0.45909
1500197053,Compatibility (mechanics),HAS_FOS,0.40557
1500197053,Computer science,HAS_FOS,0.43161
1500197053,Scheduling (computing),HAS_FOS,0.49216
1500197053,Polyhedron,HAS_FOS,0.50417
1500197053,Convex hull,HAS_FOS,0.50148
1500197053,Greedy algorithm,HAS_FOS,0.50461
1500197053,Operator (computer programming),HAS_FOS,0.45755
1500197053,Supermodular function,HAS_FOS,0.61454
137840954,Discrete mathematics,HAS_FOS,0.46047
137840954,Supersingular elliptic curve,HAS_FOS,0.66238
137840954,Finite field,HAS_FOS,0.54761
137840954,Abelian variety,HAS_FOS,0.53749
137840954,Probabilistic analysis of algorithms,HAS_FOS,0.51104
137840954,Algebraic number field,HAS_FOS,0.54903
137840954,Counting points on elliptic curves,HAS_FOS,0.64973
137840954,Mathematics,HAS_FOS,0.4188
137840954,Elliptic curve,HAS_FOS,0.57481
137840954,Schoof's algorithm,HAS_FOS,0.65674
1983037164,Graph theory,HAS_FOS,0.5851
1983037164,Discrete mathematics,HAS_FOS,0.46302
1983037164,Combinatorics,HAS_FOS,0.45813
1983037164,Comparability graph,HAS_FOS,0.59298
1983037164,Line graph,HAS_FOS,0.60111
1983037164,Graph property,HAS_FOS,0.60509
1983037164,Graph rewriting,HAS_FOS,0.64741
1983037164,Symmetric graph,HAS_FOS,0.58608
1983037164,Universal graph,HAS_FOS,0.58715
1983037164,Mathematics,HAS_FOS,0.42063
1983037164,Graph (abstract data type),HAS_FOS,0.58494
120758129,Broadcast encryption,HAS_FOS,0.70042
120758129,Client-side encryption,HAS_FOS,0.62696
120758129,Computer security,HAS_FOS,0.45035
120758129,Computer science,HAS_FOS,0.42948
120758129,Encryption,HAS_FOS,0.6331
120758129,Content management,HAS_FOS,0.53994
120758129,Ciphertext,HAS_FOS,0.57553
120758129,Filesystem-level encryption,HAS_FOS,0.64031
120758129,On-the-fly encryption,HAS_FOS,0.64477
120758129,Privacy software,HAS_FOS,0.64178
1587893159,Mutual authentication,HAS_FOS,0.4958
1587893159,Architecture,HAS_FOS,0.43219
1587893159,ATM card,HAS_FOS,0.62223
1587893159,Computer science,HAS_FOS,0.42517
1587893159,Computer security,HAS_FOS,0.45579
1587893159,Payment system,HAS_FOS,0.61636
1587893159,Clearing,HAS_FOS,0.52467
1587893159,Developing country,HAS_FOS,0.41878
1587893159,Smart card,HAS_FOS,0.5737
1587893159,Electronic funds transfer,HAS_FOS,0.66115
1585646276,Information system,HAS_FOS,0.40316
1585646276,Data mining,HAS_FOS,0.44067
1585646276,Information loss,HAS_FOS,0.0
1585646276,Database query,HAS_FOS,0.0
1585646276,Information processing,HAS_FOS,0.42951
1585646276,Computer science,HAS_FOS,0.42225
1585646276,Theoretical computer science,HAS_FOS,0.44055
1585646276,Association rule learning,HAS_FOS,0.52128
1585646276,Data mining algorithm,HAS_FOS,0.0
1585646276,Limiting,HAS_FOS,0.0
1494735819,Discrete mathematics,HAS_FOS,0.45615
1494735819,Combinatorics,HAS_FOS,0.46122
1494735819,Claw-free graph,HAS_FOS,0.53957
1494735819,Bipartite graph,HAS_FOS,0.57217
1494735819,Hopcroft–Karp algorithm,HAS_FOS,0.57798
1494735819,Matching (graph theory),HAS_FOS,0.56869
1494735819,Factor-critical graph,HAS_FOS,0.54691
1494735819,Freivalds' algorithm,HAS_FOS,0.62161
1494735819,3-dimensional matching,HAS_FOS,0.57906
1494735819,Blossom algorithm,HAS_FOS,0.53961
1494735819,Mathematics,HAS_FOS,0.39388
1889578937,Petri net,HAS_FOS,0.71789
1889578937,Certainty,HAS_FOS,0.41753
1889578937,Manufacturing systems,HAS_FOS,0.0
1889578937,Computer science,HAS_FOS,0.43938
1889578937,Theoretical computer science,HAS_FOS,0.44072
1889578937,Stochastic Petri net,HAS_FOS,0.77954
1889578937,Distributed computing,HAS_FOS,0.43588
1977590451,Approximation algorithm,HAS_FOS,0.61463
1977590451,Heuristic,HAS_FOS,0.53348
1977590451,Mathematical optimization,HAS_FOS,0.46795
1977590451,Multiprocessor scheduling,HAS_FOS,0.62044
1977590451,Polynomial,HAS_FOS,0.49551
1977590451,Scheduling (computing),HAS_FOS,0.51043
1977590451,Computer science,HAS_FOS,0.45036
1977590451,Heuristic (computer science),HAS_FOS,0.54516
1977590451,Parallel computing,HAS_FOS,0.46717
1977590451,Algorithm,HAS_FOS,0.46899
1977590451,Critical path method,HAS_FOS,0.52489
1977590451,Time complexity,HAS_FOS,0.57401
1486446486,Commutative property,HAS_FOS,0.44143
1486446486,Computer science,HAS_FOS,0.43224
1486446486,View maintenance,HAS_FOS,0.0
1486446486,Theoretical computer science,HAS_FOS,0.43459
1486446486,Enforcement,HAS_FOS,0.50388
1486446486,Confluence,HAS_FOS,0.51077
1486446486,Designtheory,HAS_FOS,0.4366
1596576235,SHA-2,HAS_FOS,0.60492
1596576235,Collision resistance,HAS_FOS,0.6157
1596576235,Cryptographic hash function,HAS_FOS,0.6247
1596576235,Algorithm,HAS_FOS,0.45483
1596576235,Theoretical computer science,HAS_FOS,0.46049
1596576235,SWIFFT,HAS_FOS,0.61813
1596576235,Hash function,HAS_FOS,0.62739
1596576235,Security of cryptographic hash functions,HAS_FOS,0.64576
1596576235,Merkle–Damgård construction,HAS_FOS,0.60523
1596576235,Hash chain,HAS_FOS,0.59159
1596576235,Mathematics,HAS_FOS,0.39708
1544191625,Conceptual design,HAS_FOS,0.54962
1544191625,Conceptual schema,HAS_FOS,0.62887
1544191625,Programming language,HAS_FOS,0.46462
1544191625,Abstraction,HAS_FOS,0.54567
1544191625,Computer science,HAS_FOS,0.45744
1544191625,Conceptual graph,HAS_FOS,0.60424
1544191625,Abstract syntax,HAS_FOS,0.62147
1544191625,Hierarchy,HAS_FOS,0.48986
1544191625,Database,HAS_FOS,0.43041
1544191625,Conceptual model (computer science),HAS_FOS,0.56033
1544191625,Semantics,HAS_FOS,0.53085
1985861836,Intermediary,HAS_FOS,0.41509
1985861836,Information system,HAS_FOS,0.58346
1985861836,Computer-Assisted Instruction,HAS_FOS,0.52547
1985861836,World Wide Web,HAS_FOS,0.47596
1985861836,Information retrieval,HAS_FOS,0.46881
1985861836,End user,HAS_FOS,0.5455
1985861836,Computer science,HAS_FOS,0.45688
1985861836,Expert system,HAS_FOS,0.53663
1985861836,Individualized instruction,HAS_FOS,0.0
1985861836,Multimedia,HAS_FOS,0.47561
1985861836,Data access,HAS_FOS,0.50627
1985861836,Database,HAS_FOS,0.45506
1543503103,Block cipher,HAS_FOS,0.53411
1543503103,Message authentication code,HAS_FOS,0.58036
1543503103,Computer science,HAS_FOS,0.43254
1543503103,Computer security,HAS_FOS,0.43784
1543503103,Digital signature,HAS_FOS,0.54867
1543503103,Birthday attack,HAS_FOS,0.7195
1543503103,Length extension attack,HAS_FOS,0.69212
1543503103,Iterated function,HAS_FOS,0.43296
1970089350,2-EXPTIME,HAS_FOS,0.54636
1970089350,Complexity class,HAS_FOS,0.55491
1970089350,Discrete mathematics,HAS_FOS,0.46455
1970089350,Approximation algorithm,HAS_FOS,0.48296
1970089350,Combinatorics,HAS_FOS,0.45846
1970089350,Resource bounded measure,HAS_FOS,0.49063
1970089350,Upper and lower bounds,HAS_FOS,0.59267
1970089350,Turing machine,HAS_FOS,0.52478
1970089350,Time complexity,HAS_FOS,0.53805
1970089350,Mathematics,HAS_FOS,0.41572
1970089350,NP,HAS_FOS,0.52817
1853742281,Deterministic context-free grammar,HAS_FOS,0.65363
1853742281,Discrete mathematics,HAS_FOS,0.46028
1853742281,Embedded pushdown automaton,HAS_FOS,0.58572
1853742281,Combinatorics,HAS_FOS,0.4523
1853742281,Context-free language,HAS_FOS,0.66394
1853742281,Nested word,HAS_FOS,0.70981
1853742281,Nondeterministic algorithm,HAS_FOS,0.57697
1853742281,Computer science,HAS_FOS,0.42476
1853742281,Deterministic pushdown automaton,HAS_FOS,0.7432
1853742281,Pushdown automaton,HAS_FOS,0.6611
1853742281,Language family,HAS_FOS,0.57225
1929801863,Data science,HAS_FOS,0.46012
1929801863,Data modeling,HAS_FOS,0.55365
1929801863,Data mining,HAS_FOS,0.45743
1929801863,Algorithmics,HAS_FOS,0.47519
1929801863,Computer science,HAS_FOS,0.45212
1929801863,Information extraction,HAS_FOS,0.4707
1929801863,Association rule learning,HAS_FOS,0.5049
1929801863,Knowledge extraction,HAS_FOS,0.55183
1929801863,Statistical model,HAS_FOS,0.47752
1929801863,Probabilistic logic,HAS_FOS,0.48358
1929801863,Statistical analysis,HAS_FOS,0.0
1596144702,Broadcast encryption,HAS_FOS,0.57591
1596144702,Broadcasting,HAS_FOS,0.43981
1596144702,Internet privacy,HAS_FOS,0.42225
1596144702,Computer security,HAS_FOS,0.45108
1596144702,Computer science,HAS_FOS,0.43561
1596144702,Credit card,HAS_FOS,0.52972
1596144702,Revocation,HAS_FOS,0.50986
1596144702,Encryption,HAS_FOS,0.53241
1596144702,Blacklisting,HAS_FOS,0.42916
1596144702,Traitor tracing,HAS_FOS,0.53642
1596144702,Information sensitivity,HAS_FOS,0.48835
1589934104,Integer,HAS_FOS,0.5224
1589934104,Abelian group,HAS_FOS,0.54448
1589934104,Discrete mathematics,HAS_FOS,0.46977
1589934104,Free abelian group,HAS_FOS,0.59634
1589934104,Combinatorics,HAS_FOS,0.47346
1589934104,Elementary abelian group,HAS_FOS,0.55488
1589934104,Lattice (order),HAS_FOS,0.48919
1589934104,Hidden subgroup problem,HAS_FOS,0.53248
1589934104,Lattice problem,HAS_FOS,0.58771
1589934104,Integer lattice,HAS_FOS,0.62799
1589934104,Mathematics,HAS_FOS,0.40749
1491972017,Data science,HAS_FOS,0.46548
1491972017,Data mining,HAS_FOS,0.44916
1491972017,Computer science,HAS_FOS,0.44983
1491972017,Raw data,HAS_FOS,0.54984
1491972017,Software,HAS_FOS,0.49275
1491972017,Coaching,HAS_FOS,0.46335
1491972017,Knowledge extraction,HAS_FOS,0.63836
1491972017,Basketball,HAS_FOS,0.47884
1829442761,Atomicity,HAS_FOS,0.57529
1829442761,Web development,HAS_FOS,0.57343
1829442761,Compensating transaction,HAS_FOS,0.66629
1829442761,World Wide Web,HAS_FOS,0.46111
1829442761,Web intelligence,HAS_FOS,0.56735
1829442761,Computer science,HAS_FOS,0.4596
1829442761,Web standards,HAS_FOS,0.57715
1829442761,Web modeling,HAS_FOS,0.60991
1829442761,Web navigation,HAS_FOS,0.57205
1829442761,Web service,HAS_FOS,0.59347
1829442761,Distributed computing,HAS_FOS,0.45614
1513444661,Convergence (routing),HAS_FOS,0.49383
1513444661,FIFO (computing and electronics),HAS_FOS,0.49208
1513444661,Computer science,HAS_FOS,0.462
1513444661,Theoretical computer science,HAS_FOS,0.47253
1513444661,Distributed computing,HAS_FOS,0.46407
1513444661,Discrete mathematics,HAS_FOS,0.44044
1513444661,Lossy compression,HAS_FOS,0.49531
1513444661,Retransmission,HAS_FOS,0.55227
1513444661,Algorithm,HAS_FOS,0.47644
1513444661,Formal specification,HAS_FOS,0.48694
1513444661,Finite-state machine,HAS_FOS,0.5202
1513444661,Bounded function,HAS_FOS,0.52314
1513444661,Formal verification,HAS_FOS,0.51274
1971492645,Discrete mathematics,HAS_FOS,0.41258
1971492645,Automated reasoning,HAS_FOS,0.6551
1971492645,Algorithm,HAS_FOS,0.4234
1971492645,Theoretical computer science,HAS_FOS,0.45307
1971492645,Abductive logic programming,HAS_FOS,0.6771
1971492645,Defeasible reasoning,HAS_FOS,0.66966
1971492645,Deductive reasoning,HAS_FOS,0.7146
1971492645,Abductive reasoning,HAS_FOS,0.65316
1971492645,Non-monotonic logic,HAS_FOS,0.70616
1971492645,Reasoning system,HAS_FOS,0.68289
1971492645,Well-founded semantics,HAS_FOS,0.66045
1971492645,Mathematics,HAS_FOS,0.39649
1562830431,Knowledge base management systems,HAS_FOS,0.0
1562830431,Logic program,HAS_FOS,0.0
